tweet_id,username,timestamp,content,normalized_content,reply_count,repost_count,like_count,view_count,bookmark_count,mentions,hashtags,query_tag,synthetic,engagement_total
sample-0002419,sample_trader_331,2026-08-03T10:56:43+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",12,24,465,25648,0,,nifty50,nifty50,True,501
sample-0002420,sample_trader_151,2026-08-03T21:54:43+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",9,56,449,2477,9,,nifty50,nifty50,True,523
sample-0002421,sample_trader_307,2026-08-03T13:57:01+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,18,42,6,35565,14,nseindia,banknifty,banknifty,True,80
sample-0002422,sample_trader_315,2026-08-03T18:50:35+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,21,48,392,66567,11,nseindia,sensex,sensex,True,472
sample-0002423,sample_trader_255,2026-08-03T16:08:55+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",8,79,359,23860,12,,nifty50,nifty50,True,458
sample-0002424,sample_trader_380,2026-08-03T10:42:14+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",10,53,119,35178,5,,banknifty,banknifty,True,187
sample-0002425,sample_trader_407,2026-08-03T20:51:21+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,5,20,466,47064,18,,intraday,intraday,True,509
sample-0002426,sample_trader_179,2026-08-03T17:55:35+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,17,10,72,79294,4,nseindia,sensex,sensex,True,103
sample-0002427,sample_trader_304,2026-08-04T02:58:21+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,9,14,36,42331,13,,intraday,intraday,True,72
sample-0002428,sample_trader_388,2026-08-03T20:58:07+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",21,74,205,30536,13,,banknifty,banknifty,True,313
sample-0002429,sample_trader_319,2026-08-04T02:11:29+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",23,37,340,23627,1,,banknifty,banknifty,True,401
sample-0002430,sample_trader_320,2026-08-03T23:01:45+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",16,3,330,72300,10,,nifty50,nifty50,True,359
sample-0002431,sample_trader_336,2026-08-04T00:20:47+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",17,5,22,35781,18,,banknifty,banknifty,True,62
sample-0002432,sample_trader_420,2026-08-04T06:07:41+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,20,10,90,19951,3,,sensex,sensex,True,123
sample-0002433,sample_trader_384,2026-08-03T18:55:07+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",9,65,339,14815,11,,intraday,intraday,True,424
sample-0002434,sample_trader_256,2026-08-03T12:57:34+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,12,38,457,1155,3,,intraday,intraday,True,510
sample-0002435,sample_trader_285,2026-08-03T22:55:21+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",17,7,199,40591,9,,intraday,intraday,True,232
sample-0002436,sample_trader_91,2026-08-03T18:19:50+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",18,64,468,65301,14,,nifty50,nifty50,True,564
sample-0002437,sample_trader_267,2026-08-03T21:02:46+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",10,49,326,52705,9,,sensex,sensex,True,394
sample-0002438,sample_trader_306,2026-08-04T04:08:35+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",13,16,111,38872,5,,banknifty,banknifty,True,145
sample-0002439,sample_trader_92,2026-08-04T03:11:37+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",2,24,93,2292,9,,banknifty,banknifty,True,128
sample-0002440,sample_trader_314,2026-08-04T02:31:43+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,8,68,111,14830,9,,sensex,sensex,True,196
sample-0002441,sample_trader_242,2026-08-04T05:11:18+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,27,78,228,20159,13,,nifty50,nifty50,True,346
sample-0002442,sample_trader_354,2026-08-03T11:31:06+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",16,12,333,21137,16,,sensex,sensex,True,377
sample-0002443,sample_trader_113,2026-08-04T06:23:28+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",28,55,216,53766,0,,intraday,intraday,True,299
sample-0002444,sample_trader_3,2026-08-04T06:11:43+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,11,25,382,21191,17,,sensex,sensex,True,435
sample-0002445,sample_trader_50,2026-08-04T01:36:07+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",0,41,323,6133,10,,sensex,sensex,True,374
sample-0002446,sample_trader_121,2026-08-03T13:11:23+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",17,0,478,46617,17,,banknifty,banknifty,True,512
sample-0002447,sample_trader_393,2026-08-03T11:54:43+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,19,7,30,59176,12,,sensex,sensex,True,68
sample-0002448,sample_trader_388,2026-08-03T15:48:50+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,13,31,439,29821,5,,intraday,intraday,True,488
sample-0002449,sample_trader_110,2026-08-04T01:02:42+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",26,61,208,10968,16,,banknifty,banknifty,True,311
sample-0002450,sample_trader_204,2026-08-04T02:01:16+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",14,13,126,56942,17,,intraday,intraday,True,170
sample-0002451,sample_trader_98,2026-08-04T05:45:31+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,4,64,405,20608,6,,sensex,sensex,True,479
sample-0002452,sample_trader_345,2026-08-04T04:51:25+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",17,65,374,29384,11,,sensex,sensex,True,467
sample-0002453,sample_trader_245,2026-08-03T13:13:48+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,10,2,207,63263,15,,banknifty,banknifty,True,234
sample-0002454,sample_trader_387,2026-08-03T17:05:04+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,20,47,422,76334,5,nseindia,sensex,sensex,True,494
sample-0002455,sample_trader_417,2026-08-03T08:38:55+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",8,31,394,9888,19,,sensex,sensex,True,452
sample-0002456,sample_trader_60,2026-08-03T17:32:54+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",14,64,355,14555,11,,sensex,sensex,True,444
sample-0002457,sample_trader_355,2026-08-03T12:46:08+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,9,44,338,65255,5,,sensex,sensex,True,396
sample-0002458,sample_trader_193,2026-08-03T18:14:19+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",11,51,273,50443,5,,banknifty,banknifty,True,340
sample-0002459,sample_trader_166,2026-08-04T03:25:45+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,14,26,157,66533,18,,sensex,sensex,True,215
sample-0002460,sample_trader_115,2026-08-03T20:35:31+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,19,34,343,57086,20,,sensex,sensex,True,416
sample-0002461,sample_trader_297,2026-08-04T03:29:49+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,27,77,11,58383,8,,nifty50,nifty50,True,123
sample-0002462,sample_trader_303,2026-08-03T17:03:50+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",9,8,391,57442,18,,banknifty,banknifty,True,426
sample-0002463,sample_trader_2,2026-08-03T11:59:21+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,17,76,234,40288,15,,intraday,intraday,True,342
sample-0002464,sample_trader_142,2026-08-03T17:41:54+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,2,65,99,79776,16,,sensex,sensex,True,182
sample-0002465,sample_trader_125,2026-08-03T15:38:40+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",9,58,265,45055,6,,intraday,intraday,True,338
sample-0002466,sample_trader_150,2026-08-03T18:36:06+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,24,74,273,3714,8,,banknifty,banknifty,True,379
sample-0002467,sample_trader_264,2026-08-03T09:09:53+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",25,50,448,1349,10,,nifty50,nifty50,True,533
sample-0002468,sample_trader_205,2026-08-04T02:29:41+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",4,58,20,52047,12,,intraday,intraday,True,94
sample-0002469,sample_trader_279,2026-08-04T07:48:31+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",5,34,273,33167,11,,sensex,sensex,True,323
sample-0002470,sample_trader_277,2026-08-03T12:12:48+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,18,71,97,5443,10,,sensex,sensex,True,196
sample-0002471,sample_trader_305,2026-08-03T09:56:06+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",23,60,134,13941,17,,sensex,sensex,True,234
sample-0002472,sample_trader_229,2026-08-04T03:01:41+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",25,47,468,1717,1,nseindia,intraday,intraday,True,541
sample-0002473,sample_trader_390,2026-08-03T18:15:13+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,21,51,52,77667,19,,sensex,sensex,True,143
sample-0002474,sample_trader_199,2026-08-03T19:27:11+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",9,12,285,34267,18,,banknifty,banknifty,True,324
sample-0002475,sample_trader_230,2026-08-03T16:44:18+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,18,6,257,62945,0,,nifty50,nifty50,True,281
sample-0002476,sample_trader_213,2026-08-04T02:34:07+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,28,4,15,14860,20,,banknifty,banknifty,True,67
